AttendanceID,CourseID,StudentID,AttendanceDate,Status,Comment,User,LastEdit
6468,61,223,11/19/15,Unexcused,,9,11/19/15
6469,63,358,11/19/15,Excused,ឈឺ,12,11/19/15
6470,63,244,11/18/15,Unexcused,,12,11/19/15
6471,64,181,11/6/15,Unexcused,,12,11/19/15
6472,64,358,11/6/15,Unexcused,,12,11/19/15
6473,64,181,11/13/15,Unexcused,,12,11/19/15
6474,57,276,11/18/15,Unexcused,ឈឺ,13,11/19/15
6475,60,270,11/19/15,Unexcused,,11,11/19/15
6476,57,360,11/19/15,Excused,ឈឺ,13,11/19/15
6477,63,181,11/20/15,Unexcused,,12,11/20/15
6478,64,181,11/20/15,Unexcused,,12,11/20/15
6479,63,66,11/23/15,Excused,,12,11/23/15
6480,69,43,11/23/15,Unexcused,,8,11/23/15
6481,70,28,11/23/15,Unexcused,,8,11/23/15
6482,70,43,11/23/15,Unexcused,,8,11/23/15
6483,57,360,11/23/15,Excused,ឈឺ,13,11/23/15
6484,57,340,11/23/15,Unexcused,ឈឺ,13,11/23/15
6485,58,346,11/23/15,Unexcused,ឈឺ,13,11/23/15
6486,65,203,11/16/15,Excused,ឈឺ,7,11/26/15
6487,65,70,11/15/15,Unexcused,,7,11/26/15
6488,65,70,11/16/15,Unexcused,,7,11/26/15
6489,65,70,11/17/15,Unexcused,,7,11/26/15
6490,65,229,11/17/15,Excused,,7,11/26/15
6491,65,117,11/20/15,Unexcused,ដេកខក,7,11/26/15
6492,65,114,11/5/15,Excused,ឈឺ,7,11/26/15
6493,65,132,11/1/15,Excused,ទៅបុណ្យឪពុក,7,11/26/15
6494,65,113,11/11/15,Excused,ទៅបុណ្យតា,7,11/26/15
6495,65,50,11/11/15,Excused,ទៅបុណ្យតា,7,11/26/15
6496,65,140,11/11/15,Excused,ទៅបុណ្យតា,7,11/26/15
6497,59,274,11/27/15,Excused,ឈឺ,11,11/27/15
6498,59,270,11/27/15,Unexcused,,11,11/27/15
6499,59,275,11/27/15,Unexcused,,11,11/27/15
6500,59,263,11/27/15,Unexcused,,11,11/27/15
6501,63,178,11/27/15,Unexcused,,12,11/27/15
6502,63,380,11/27/15,Unexcused,,12,11/27/15
6503,63,142,11/27/15,Unexcused,,12,11/27/15
6504,63,358,11/27/15,Excused,,12,11/27/15
6505,65,202,11/27/15,Unexcused,,7,11/27/15
6506,65,117,11/27/15,Unexcused,,7,11/27/15
6507,65,121,11/27/15,Unexcused,,7,11/27/15
6508,64,358,11/27/15,Excused,,12,11/27/15
6510,64,181,11/27/15,Unexcused,,12,11/27/15
6511,64,380,11/27/15,Unexcused,,12,11/27/15
6512,64,378,11/27/15,Excused,,12,11/27/15
6513,64,178,11/27/15,Unexcused,,12,11/27/15
6514,61,182,11/30/15,Unexcused,,9,11/30/15
6515,59,274,11/30/15,Unexcused,,11,11/30/15
6516,60,274,11/30/15,Unexcused,,11,11/30/15
6517,61,182,12/1/15,Unexcused,,9,12/1/15
6518,62,182,12/1/15,Unexcused,,9,12/1/15
6519,62,214,12/1/15,Unexcused,,9,12/1/15
6520,61,223,12/2/15,Unexcused,,9,12/2/15
6521,59,274,12/2/15,Unexcused,,11,12/2/15
6522,67,136,12/2/15,Unexcused,,10,12/2/15
6523,66,203,12/2/15,Excused,មើលប្អូននៅផ្ទះ,7,12/2/15
6524,65,219,12/3/15,Unexcused,,7,12/3/15
6525,59,274,12/3/15,Unexcused,,11,12/3/15
6526,59,266,12/3/15,Unexcused,,11,12/3/15
6527,60,255,12/3/15,Excused,,11,12/3/15
6528,60,274,12/3/15,Unexcused,,11,12/3/15
6529,63,181,12/3/15,Excused,ឈឺ,12,12/3/15
6530,64,181,12/3/15,Excused,ឈឺ,12,12/3/15
6531,69,35,12/4/15,Unexcused,,8,12/4/15
6532,69,43,12/4/15,Unexcused,,8,12/4/15
6533,69,382,12/4/15,Excused,ទៅការបង,8,12/4/15
6534,61,182,12/4/15,Unexcused,,9,12/4/15
6535,61,280,12/4/15,Excused,,9,12/4/15
6536,61,177,12/4/15,Unexcused,,9,12/4/15
6537,61,223,12/4/15,Unexcused,,9,12/4/15
6538,65,219,12/4/15,Excused,ទៅមើលយាយឈឺ,7,12/4/15
6539,59,255,12/4/15,Excused,,11,12/4/15
6540,59,274,12/4/15,Unexcused,,11,12/4/15
6541,70,30,12/4/15,Unexcused,,8,12/4/15
6542,70,31,12/4/15,Unexcused,,8,12/4/15
6543,70,35,12/4/15,Unexcused,,8,12/4/15
6544,70,43,12/4/15,Unexcused,,8,12/4/15
6545,70,382,12/4/15,Excused,ទៅការបង,8,12/4/15
6546,67,136,12/4/15,Unexcused,,10,12/7/15
6547,67,68,12/4/15,Unexcused,,10,12/7/15
6548,57,276,12/1/15,Unexcused,ឈឺ,13,12/7/15
6549,58,276,12/1/15,Unexcused,ឈឺ,13,12/7/15
6550,57,276,12/2/15,Unexcused,ឈឺ,13,12/7/15
6551,58,276,12/2/15,Unexcused,ឈឺ,13,12/7/15
6552,57,276,12/3/15,Unexcused,ឈឺ,13,12/7/15
6553,58,276,12/3/15,Unexcused,ឈឺ,13,12/7/15
6554,57,276,12/4/15,Unexcused,ឈឺ,13,12/7/15
6555,57,329,12/4/15,Excused,ឈឺ,13,12/7/15
6556,57,338,12/4/15,Unexcused,ឈឺ,13,12/7/15
6557,57,362,12/4/15,Excused,ឈឺ,13,12/7/15
6558,58,276,12/4/15,Unexcused,ឈឺ,13,12/7/15
6559,58,329,12/4/15,Excused,ឈឺ,13,12/7/15
6560,58,362,12/4/15,Excused,ឈឺ,13,12/7/15
6561,57,276,12/7/15,Unexcused,ឈឺ,13,12/7/15
6562,57,366,12/7/15,Excused,ឈឺ,13,12/7/15
6563,57,333,12/7/15,Excused,ឈឺ,13,12/7/15
6564,57,341,12/7/15,Excused,ឈឺ,13,12/7/15
6565,59,274,12/7/15,Unexcused,,11,12/7/15
6566,59,270,12/7/15,Unexcused,,11,12/7/15
6567,60,274,12/7/15,Unexcused,,11,12/7/15
6568,60,270,12/7/15,Unexcused,,11,12/7/15
6569,57,276,12/8/15,Unexcused,ឈឺ,13,12/8/15
6570,57,333,12/8/15,Excused,ឈឺ,13,12/8/15
6571,61,182,12/8/15,Excused,,9,12/8/15
6572,57,362,12/8/15,Unexcused,ឈឺ,13,12/8/15
6573,61,177,12/8/15,Excused,,9,12/8/15
6574,57,341,12/8/15,Excused,ឈឺ,13,12/8/15
6575,61,195,12/8/15,Unexcused,,9,12/8/15
6576,61,236,12/8/15,Unexcused,,9,12/8/15
6577,63,142,12/8/15,Unexcused,,12,12/8/15
6578,63,234,12/8/15,Unexcused,,12,12/8/15
6580,63,126,12/8/15,Unexcused,,12,12/8/15
6581,67,175,12/8/15,Unexcused,,10,12/8/15
6582,67,68,12/8/15,Excused,ឈឺ,10,12/8/15
6583,63,178,12/9/15,Unexcused,,12,12/9/15
6584,63,142,12/9/15,Unexcused,,12,12/9/15
6585,67,58,12/9/15,Excused,ឈឺ,10,12/9/15
6586,57,366,12/9/15,Excused,ឈឺ,13,12/9/15
6587,57,365,12/9/15,Unexcused,ឈឺ,13,12/9/15
6588,57,362,12/9/15,Unexcused,ឈឺ,13,12/9/15
6589,57,341,12/9/15,Excused,ឈឺ,13,12/9/15
6590,61,182,12/9/15,Unexcused,,9,12/9/15
6591,61,242,12/9/15,Excused,ឈឺ,9,12/9/15
6592,61,166,12/9/15,Excused,ឈឺ,9,12/9/15
6593,61,177,12/9/15,Unexcused,,9,12/9/15
6594,57,330,12/9/15,Unexcused,,13,12/9/15
6595,58,366,12/9/15,Excused,,13,12/9/15
6596,58,365,12/9/15,Unexcused,,13,12/9/15
6597,58,362,12/9/15,Unexcused,ឈឺ,13,12/9/15
6598,58,341,12/9/15,Excused,ឈឺ,13,12/9/15
6599,63,183,12/11/15,Unexcused,,12,12/11/15
6600,63,66,12/11/15,Excused,ឈឺ,12,12/11/15
6601,63,378,12/11/15,Excused,,12,12/11/15
6602,69,382,12/11/15,Unexcused,,8,12/11/15
6603,69,291,12/11/15,Unexcused,,8,12/11/15
6604,67,136,12/11/15,Unexcused,,10,12/11/15
6605,65,141,12/11/15,Excused,ទៅភ្នំពេញ,7,12/11/15
6606,63,183,12/14/15,Unexcused,,12,12/14/15
6607,63,244,12/14/15,Unexcused,,12,12/14/15
6608,67,74,12/14/15,Unexcused,,10,12/14/15
6609,67,136,12/14/15,Unexcused,,10,12/14/15
6610,59,274,12/14/15,Unexcused,,11,12/14/15
6611,59,343,12/14/15,Excused,ឈឺ,11,12/14/15
6612,59,259,12/14/15,Excused,ឈឺ,11,12/14/15
6613,61,182,12/14/15,Unexcused,,9,12/14/15
6614,61,171,12/14/15,Unexcused,,9,12/14/15
6615,61,293,12/14/15,Excused,ឈឺ,9,12/14/15
6616,60,274,12/14/15,Unexcused,,11,12/14/15
6617,60,343,12/14/15,Excused,ឈឺ,11,12/14/15
6618,65,113,12/14/15,Unexcused,,7,12/14/15
6619,65,140,12/14/15,Unexcused,,7,12/14/15
6620,66,113,12/14/15,Unexcused,,7,12/14/15
6621,66,140,12/14/15,Unexcused,,7,12/14/15
6622,64,183,12/14/15,Unexcused,,12,12/14/15
6623,64,142,12/14/15,Unexcused,,12,12/14/15
6624,57,366,12/11/15,Excused,ឈឺ,13,12/14/15
6625,57,362,12/11/15,Unexcused,ឈឺ,13,12/14/15
6626,57,341,12/11/15,Excused,ឈឺ,13,12/14/15
6627,57,384,12/11/15,Unexcused,ឈឺ,13,12/14/15
6628,57,276,12/14/15,Unexcused,ឈឺ,13,12/14/15
6629,57,362,12/14/15,Unexcused,ឈឺ,13,12/14/15
6630,57,365,12/14/15,Unexcused,ឈឺ,13,12/14/15
6631,57,341,12/14/15,Excused,ឈឺ,13,12/14/15
6632,58,276,12/14/15,Unexcused,ឈឺ,13,12/14/15
6633,58,362,12/14/15,Unexcused,ឈឺ,13,12/14/15
6634,61,182,12/15/15,Unexcused,,9,12/15/15
6635,61,192,12/15/15,Unexcused,,9,12/15/15
6636,59,274,12/16/15,Unexcused,,11,12/16/15
6637,60,274,12/16/15,Unexcused,,11,12/16/15
6638,57,276,12/15/15,Unexcused,ឈឺ,13,12/16/15
6639,57,341,12/15/15,Excused,ឈឺ,13,12/16/15
6640,58,276,12/15/15,Unexcused,ឈឺ,13,12/16/15
6641,58,341,12/15/15,Excused,ឈឺ,13,12/16/15
6642,57,276,12/16/15,Unexcused,ឈឺ,13,12/16/15
6643,57,341,12/16/15,Excused,ឈឺ,13,12/16/15
6644,58,276,12/16/15,Unexcused,ឈឺ,13,12/16/15
6645,58,330,12/16/15,Unexcused,ឈឺ,13,12/16/15
6646,58,341,12/16/15,Excused,ឈឺ,13,12/16/15
6647,59,274,12/17/15,Unexcused,,11,12/17/15
6648,70,43,12/17/15,Unexcused,,8,12/18/15
6649,70,30,12/17/15,Unexcused,,8,12/18/15
6650,69,43,12/18/15,Unexcused,,8,12/18/15
6651,65,219,12/17/15,Excused,,7,12/18/15
6652,66,127,12/17/15,Unexcused,,7,12/18/15
6653,66,302,12/15/15,Unexcused,,7,12/18/15
6654,65,121,12/16/15,Excused,ឈឺធ្មេញ,7,12/18/15
6655,59,274,12/18/15,Unexcused,,11,12/18/15
6656,59,273,12/18/15,Excused,ឈឺ,11,12/18/15
6657,57,276,12/18/15,Unexcused,ឈឺ,13,12/18/15
6658,57,336,12/18/15,Excused,ឈឺ,13,12/18/15
6659,57,341,12/18/15,Excused,ឈឺ,13,12/18/15
6660,70,28,12/18/15,Unexcused,,8,12/18/15
6661,70,43,12/18/15,Unexcused,,8,12/18/15
6662,63,181,12/18/15,Unexcused,,12,12/18/15
6663,64,181,12/18/15,Unexcused,,12,12/18/15
6664,63,178,12/21/15,Unexcused,,12,12/21/15
6665,63,142,12/21/15,Unexcused,,12,12/21/15
6666,67,136,12/21/15,Unexcused,,10,12/21/15
6667,57,329,12/21/15,Excused,ឈឺ,13,12/21/15
6668,57,348,12/21/15,Excused,ឈឺ,13,12/21/15
6669,57,336,12/21/15,Excused,ឈឺ,13,12/21/15
6670,57,271,12/21/15,Excused,ឈឺ,13,12/21/15
6671,57,361,12/21/15,Excused,ឈឺ,13,12/21/15
6672,57,364,12/21/15,Excused,ឈឺ,13,12/21/15
6673,67,136,12/22/15,Unexcused,,10,12/22/15
6674,57,329,12/22/15,Excused,ឈឺ,13,12/22/15
6675,58,329,12/22/15,Excused,ឈឺ,13,12/22/15
6676,58,348,12/22/15,Excused,ឈឺ,13,12/22/15
6677,63,201,12/23/15,Unexcused,,12,12/23/15
6678,64,181,12/22/15,Unexcused,,12,12/23/15
6679,64,234,12/22/15,Excused,,12,12/23/15
6680,59,254,12/23/15,Unexcused,,11,12/23/15
6681,59,274,12/23/15,Unexcused,,11,12/23/15
6682,59,269,12/23/15,Unexcused,,11,12/23/15
6683,59,339,12/23/15,Unexcused,,11,12/23/15
6684,65,114,12/28/15,Excused,រាគអាចម៌,7,12/28/15
6685,65,116,12/28/15,Unexcused,,7,12/28/15
6686,59,274,12/28/15,Unexcused,,11,12/28/15
6687,69,30,12/28/15,Unexcused,,8,12/28/15
6688,69,37,12/28/15,Excused,ឈឺ,8,12/28/15
6689,67,136,12/28/15,Unexcused,,10,12/28/15
6690,70,30,12/28/15,Unexcused,,8,12/28/15
6691,70,37,12/28/15,Excused,ឈឺ,8,12/28/15
6692,61,177,12/29/15,Unexcused,,9,12/29/15
6693,65,105,12/29/15,Unexcused,,7,12/29/15
6694,65,114,12/29/15,Excused,ឈឺ,7,12/29/15
6695,65,114,12/30/15,Excused,ឈឺ,7,12/30/15
6696,66,114,12/29/15,Excused,,7,12/30/15
6698,66,114,12/30/15,Excused,,7,12/30/15
6699,65,105,12/31/15,Excused,,7,12/31/15
6700,65,108,12/31/15,Excused,,7,12/31/15
6701,65,109,12/31/15,Excused,,7,12/31/15
6702,65,110,12/31/15,Excused,,7,12/31/15
6703,65,114,12/31/15,Unexcused,ឈឺ,7,12/31/15
6704,63,500,12/31/15,Unexcused,,12,12/31/15
6705,63,500,12/30/15,Unexcused,,12,12/31/15
6706,64,500,12/30/15,Unexcused,,12,12/31/15
6707,64,188,12/31/15,Unexcused,,12,12/31/15
6708,64,125,12/31/15,Unexcused,,12,12/31/15
6709,64,500,12/31/15,Unexcused,,12,12/31/15
6710,64,189,12/31/15,Unexcused,,12,12/31/15
6711,64,162,12/31/15,Unexcused,,12,12/31/15
6712,69,43,1/4/16,Unexcused,,8,1/4/16
6713,63,283,1/5/16,Excused,,12,1/5/16
6714,63,283,1/4/16,Excused,,12,1/5/16
6715,64,283,1/4/16,Excused,,12,1/5/16
6716,57,276,1/4/16,Unexcused,ឈឺ,13,1/5/16
6717,57,366,1/4/16,Unexcused,ឈឺ,13,1/5/16
6718,57,363,1/4/16,Excused,ឈឺ,13,1/5/16
6719,58,276,1/4/16,Unexcused,ឈឺ,13,1/5/16
6720,58,366,1/4/16,Unexcused,ឈឺ,13,1/5/16
6721,58,363,1/4/16,Excused,ឈឺ,13,1/5/16
6722,57,276,1/5/16,Unexcused,ឈឺ,13,1/5/16
6723,57,363,1/5/16,Excused,ឈឺ,13,1/5/16
6724,59,254,1/6/16,Unexcused,,11,1/6/16
6725,69,30,1/6/16,Unexcused,,8,1/6/16
6726,70,43,1/6/16,Unexcused,,8,1/6/16
6727,70,382,1/6/16,Excused,ឈឺ,8,1/6/16
6728,63,146,1/6/16,Unexcused,,12,1/6/16
6729,64,146,1/6/16,Unexcused,,12,1/6/16
6730,64,380,1/6/16,Unexcused,,12,1/6/16
6731,64,66,1/6/16,Unexcused,,12,1/6/16
6732,66,202,1/6/16,Unexcused,,7,1/6/16
6733,65,219,1/11/16,Unexcused,,7,1/11/16
6734,66,129,1/8/16,Excused,ឈឺ,7,1/11/16
6735,63,126,1/11/16,Unexcused,,12,1/11/16
6736,63,125,1/11/16,Unexcused,,12,1/11/16
6737,59,274,1/11/16,Unexcused,,11,1/11/16
6738,57,352,1/11/16,Excused,ឈឺ,13,1/11/16
6739,57,362,1/11/16,Unexcused,ឈឺ,13,1/11/16
6740,58,352,1/11/16,Excused,ឈឺ,13,1/11/16
6741,58,260,1/11/16,Unexcused,ឈឺ,13,1/11/16
6742,65,219,1/12/16,Unexcused,,7,1/12/16
6743,66,219,1/11/16,Unexcused,,7,1/12/16
6744,65,219,1/13/16,Unexcused,,7,1/13/16
6745,66,219,1/12/16,Unexcused,,7,1/13/16
6746,67,72,1/13/16,Excused,ឈឺ,10,1/13/16
6747,67,298,1/13/16,Excused,ប្រជុំជាមួយប្រធានមណ្ឌល,10,1/13/16
6748,65,219,1/14/16,Unexcused,,7,1/14/16
6749,66,219,1/13/16,Unexcused,,7,1/14/16
6750,57,260,1/14/16,Excused,ឈឺ,13,1/14/16
6751,57,365,1/14/16,Excused,ឈឺ,13,1/14/16
6752,57,364,1/14/16,Excused,ឈឺ,13,1/14/16
6753,58,330,1/14/16,Excused,ឈឺ,13,1/14/16
6754,58,260,1/14/16,Excused,ឈឺ,13,1/14/16
6755,58,365,1/14/16,Excused,ឈឺ,13,1/14/16
6756,58,364,1/14/16,Excused,ឈឺ,13,1/14/16
6757,59,255,1/15/16,Unexcused,,11,1/15/16
6758,59,332,1/15/16,Unexcused,,11,1/15/16
6759,59,275,1/15/16,Unexcused,,11,1/15/16
6760,59,263,1/15/16,Unexcused,,11,1/15/16
6761,61,166,1/15/16,Excused,,9,1/15/16
6762,67,298,1/15/16,Excused,ប្រជុំជាមួយប្រធានមណ្ឌល,10,1/15/16
6763,63,178,1/15/16,Excused,ឈឺ,12,1/15/16
6764,63,181,1/14/16,Excused,ឈឺ,12,1/15/16
6765,64,181,1/14/16,Excused,ឈឺ,12,1/15/16
6766,64,181,1/13/16,Excused,ឈឺ,12,1/15/16
6767,63,181,1/13/16,Unexcused,,12,1/15/16
6768,61,231,1/18/16,Unexcused,,9,1/18/16
6769,62,293,1/18/16,Excused,,9,1/18/16
6770,60,259,1/18/16,Excused,,11,1/18/16
6771,60,261,1/18/16,Unexcused,,11,1/18/16
6772,57,331,1/18/16,Excused,ឈឺ,13,1/18/16
6773,57,362,1/18/16,Excused,ឈឺ,13,1/18/16
6774,63,163,1/18/16,Excused,,12,1/19/16
6775,64,163,1/18/16,Excused,,12,1/19/16
6776,63,163,1/19/16,Excused,,12,1/19/16
6778,65,117,1/19/16,Unexcused,,7,1/19/16
6779,65,219,1/19/16,Excused,,7,1/19/16
